,year,driverId,constructorId,raceId,resultId,grid,positionOrder,laps,time,milliseconds,rank,fastestLapTime,avLapTimeMill,status,status_short,weather_main,circuitId,AvTeamLapTimeMill,res_q,q1Mill,q2Mill,q3Mill,debut_raceId,is_debut,avPosTeam,overCir,overYear
6659,1992,94,35,299,6319,26,14,40,\N,\N,\N,\N,,Gearbox,technical,dry,11,,,,,,449,False,13.4375,6.090700344431688,9.899581589958158
6660,1992,95,3,299,6307,2,2,77,+40.139,6419355,\N,\N,,Finished,finished,dry,11,,,,,,507,False,6.46875,6.090700344431688,9.899581589958158
6661,1992,99,36,299,6330,12,25,0,\N,\N,\N,\N,,Collision,collision,dry,11,,,,,,389,False,21.807692307692307,6.090700344431688,9.899581589958158
6662,1992,100,27,299,6329,11,24,0,\N,\N,\N,\N,,Collision,collision,dry,11,,,,,,305,False,14.125,6.090700344431688,9.899581589958158
6663,1992,102,1,299,6306,3,1,77,1:46:19.216,6379216,\N,\N,,Finished,finished,dry,11,,,,,,436,False,10.40625,6.090700344431688,9.899581589958158
6664,1992,105,29,299,6312,7,7,75,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,11,,,,,,486,False,12.6875,6.090700344431688,9.899581589958158
6665,1992,108,37,299,6314,17,9,74,\N,\N,\N,\N,,+3 Laps,manylaps,dry,11,,,,,,289,False,17.34375,6.090700344431688,9.899581589958158
6666,1992,109,35,299,6333,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,11,,,,,,368,False,13.4375,6.090700344431688,9.899581589958158
6667,1992,110,25,299,6313,19,8,75,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,11,,,,,,510,False,15.71875,6.090700344431688,9.899581589958158
6668,1992,119,3,299,6318,1,13,55,\N,\N,\N,\N,,Engine,technical,dry,11,,,,,,548,False,6.46875,6.090700344431688,9.899581589958158
6669,1992,122,6,299,6311,10,6,76,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,11,,,,,,433,False,14.65625,6.090700344431688,9.899581589958158
6670,1992,123,27,299,6328,8,23,0,\N,\N,\N,\N,,Collision,collision,dry,11,,,,,,457,False,14.125,6.090700344431688,9.899581589958158
6671,1992,127,17,299,6315,21,10,73,\N,\N,\N,\N,,+4 Laps,manylaps,dry,11,,,,,,372,False,18.96875,6.090700344431688,9.899581589958158
6672,1992,128,36,299,6327,18,22,2,\N,\N,\N,\N,,Spun off,collision,dry,11,,,,,,305,False,21.807692307692307,6.090700344431688,9.899581589958158
6673,1992,129,25,299,6324,22,19,13,\N,\N,\N,\N,,Collision,collision,dry,11,,,,,,356,False,15.71875,6.090700344431688,9.899581589958158
6674,1992,131,17,299,6326,24,21,13,\N,\N,\N,\N,,Collision,collision,dry,11,,,,,,403,False,18.96875,6.090700344431688,9.899581589958158
6675,1992,135,38,299,6336,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,dry,11,,,,,,292,False,30.133333333333333,6.090700344431688,9.899581589958158
6676,1992,30,22,300,6337,3,1,44,1:36:10.721,5770721,\N,\N,,Finished,finished,changing,13,,,,,,315,False,8.0,6.44991789819376,9.899581589958158
6677,1992,55,6,300,6359,5,23,7,\N,\N,\N,\N,,Puncture,random,changing,13,,,,,,362,False,14.65625,6.44991789819376,9.899581589958158
6678,1992,57,32,300,6342,8,6,44,+1:10.030,5840751,\N,\N,,Finished,finished,changing,13,,,,,,305,False,15.0,6.44991789819376,9.899581589958158
6679,1992,65,32,300,6349,10,13,43,\N,\N,\N,\N,,Engine,technical,changing,13,,,,,,356,False,15.0,6.44991789819376,9.899581589958158
6680,1992,77,1,300,6361,6,25,0,\N,\N,\N,\N,,Transmission,technical,changing,13,,,,,,447,False,10.40625,6.44991789819376,9.899581589958158
6681,1992,79,33,300,6353,26,17,42,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,13,,,,,,289,False,17.875,6.44991789819376,9.899581589958158
6682,1992,81,18,300,6352,23,16,42,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,13,,,,,,321,False,17.5625,6.44991789819376,9.899581589958158
6683,1992,84,22,300,6340,9,4,44,+46.059,5816780,\N,\N,,Finished,finished,changing,13,,,,,,436,False,8.0,6.44991789819376,9.899581589958158
6684,1992,88,29,300,6345,25,9,43,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,13,,,,,,386,False,12.6875,6.44991789819376,9.899581589958158
6685,1992,90,38,300,6364,0,28,0,\N,\N,\N,\N,,Did not qualify,out,changing,13,,,,,,475,False,30.133333333333333,6.44991789819376,9.899581589958158
6686,1992,91,37,300,6347,18,11,43,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,13,,,,,,319,False,17.34375,6.44991789819376,9.899581589958158
6687,1992,92,33,300,6354,20,18,40,\N,\N,\N,\N,,Spun off,collision,changing,13,,,,,,356,False,17.875,6.44991789819376,9.899581589958158
6688,1992,94,35,300,6362,19,26,0,\N,\N,\N,\N,,Spun off,collision,changing,13,,,,,,449,False,13.4375,6.44991789819376,9.899581589958158
6689,1992,95,3,300,6338,1,2,44,+36.595,5807316,\N,\N,,Finished,finished,changing,13,,,,,,507,False,6.46875,6.44991789819376,9.899581589958158
6690,1992,99,36,300,6357,11,21,25,\N,\N,\N,\N,,Engine,technical,changing,13,,,,,,389,False,21.807692307692307,6.44991789819376,9.899581589958158
6691,1992,100,27,300,6366,0,30,0,\N,\N,\N,\N,,Withdrew,out,changing,13,,,,,,305,False,14.125,6.44991789819376,9.899581589958158
6692,1992,102,1,300,6341,2,5,44,+1:08.369,5839090,\N,\N,,Finished,finished,changing,13,,,,,,436,False,10.40625,6.44991789819376,9.899581589958158
6693,1992,104,18,300,6363,0,27,0,\N,\N,\N,\N,,Did not qualify,out,changing,13,,,,,,289,False,17.5625,6.44991789819376,9.899581589958158
6694,1992,105,29,300,6358,14,22,20,\N,\N,\N,\N,,Gearbox,technical,changing,13,,,,,,486,False,12.6875,6.44991789819376,9.899581589958158
6695,1992,109,35,300,6343,16,7,44,+1:38.237,5868958,\N,\N,,Finished,finished,changing,13,,,,,,368,False,13.4375,6.44991789819376,9.899581589958158
6696,1992,110,25,300,6344,13,8,43,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,13,,,,,,510,False,15.71875,6.44991789819376,9.899581589958158
6697,1992,119,3,300,6339,4,3,44,+43.897,5814618,\N,\N,,Finished,finished,changing,13,,,,,,548,False,6.46875,6.44991789819376,9.899581589958158
6698,1992,122,6,300,6356,12,20,25,\N,\N,\N,\N,,Engine,technical,changing,13,,,,,,433,False,14.65625,6.44991789819376,9.899581589958158
6699,1992,123,27,300,6355,7,19,27,\N,\N,\N,\N,,Spun off,collision,changing,13,,,,,,457,False,14.125,6.44991789819376,9.899581589958158
6700,1992,125,37,300,6348,21,12,43,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,13,,,,,,300,True,17.34375,6.44991789819376,9.899581589958158
6701,1992,127,17,300,6350,24,14,42,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,13,,,,,,372,False,18.96875,6.44991789819376,9.899581589958158
6702,1992,128,36,300,6346,15,10,43,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,13,,,,,,305,False,21.807692307692307,6.44991789819376,9.899581589958158
6703,1992,129,25,300,6360,22,24,1,\N,\N,\N,\N,,Accident,collision,changing,13,,,,,,356,False,15.71875,6.44991789819376,9.899581589958158
6704,1992,131,17,300,6351,17,15,42,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,13,,,,,,403,False,18.96875,6.44991789819376,9.899581589958158
6705,1992,135,38,300,6365,0,29,0,\N,\N,\N,\N,,Did not qualify,out,changing,13,,,,,,292,False,30.133333333333333,6.44991789819376,9.899581589958158
6706,1992,30,22,301,6369,6,3,53,+24.373,4719722,\N,\N,,Finished,finished,dry,14,,,,,,315,False,8.0,7.775055679287306,9.899581589958158
6707,1992,55,6,301,6386,3,20,12,\N,\N,\N,\N,,Fuel system,technical,dry,14,,,,,,362,False,14.65625,7.775055679287306,9.899581589958158
6708,1992,57,32,301,6390,11,24,5,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,305,False,15.0,7.775055679287306,9.899581589958158
6709,1992,65,32,301,6384,13,18,18,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,356,False,15.0,7.775055679287306,9.899581589958158
6710,1992,77,1,301,6370,5,4,53,+1:25.490,4780839,\N,\N,,Finished,finished,dry,14,,,,,,447,False,10.40625,7.775055679287306,9.899581589958158
6711,1992,79,33,301,6375,23,9,50,\N,\N,\N,\N,,Transmission,technical,dry,14,,,,,,289,False,17.875,7.775055679287306,9.899581589958158
6712,1992,81,18,301,6388,12,22,12,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,321,False,17.5625,7.775055679287306,9.899581589958158
6713,1992,84,22,301,6368,9,2,53,+17.050,4712399,\N,\N,,Finished,finished,dry,14,,,,,,436,False,8.0,7.775055679287306,9.899581589958158
6714,1992,88,29,301,6391,19,25,2,\N,\N,\N,\N,,Suspension,technical,dry,14,,,,,,386,False,12.6875,7.775055679287306,9.899581589958158
6715,1992,91,37,301,6376,17,10,50,\N,\N,\N,\N,,+3 Laps,manylaps,dry,14,,,,,,319,False,17.34375,7.775055679287306,9.899581589958158
6716,1992,92,33,301,6389,10,23,11,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,356,False,17.875,7.775055679287306,9.899581589958158
6717,1992,94,35,301,6374,22,8,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,14,,,,,,449,False,13.4375,7.775055679287306,9.899581589958158
6718,1992,95,3,301,6379,1,13,41,\N,\N,\N,\N,,Electrical,technical,dry,14,,,,,,507,False,6.46875,7.775055679287306,9.899581589958158
6719,1992,99,36,301,6382,20,16,30,\N,\N,\N,\N,,Gearbox,technical,dry,14,,,,,,389,False,21.807692307692307,7.775055679287306,9.899581589958158
6720,1992,100,27,301,6381,15,15,35,\N,\N,\N,\N,,Spun off,collision,dry,14,,,,,,305,False,14.125,7.775055679287306,9.899581589958158
6721,1992,102,1,301,6367,2,1,53,1:18:15.349,4695349,\N,\N,,Finished,finished,dry,14,,,,,,436,False,10.40625,7.775055679287306,9.899581589958158
6722,1992,104,18,301,6393,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,14,,,,,,289,False,17.5625,7.775055679287306,9.899581589958158
6723,1992,105,29,301,6373,16,7,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,14,,,,,,486,False,12.6875,7.775055679287306,9.899581589958158
6724,1992,109,35,301,6377,14,11,47,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,368,False,13.4375,7.775055679287306,9.899581589958158
6725,1992,110,25,301,6372,21,6,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,14,,,,,,510,False,15.71875,7.775055679287306,9.899581589958158
6726,1992,119,3,301,6371,4,5,53,+1:33.158,4788507,\N,\N,,Finished,finished,dry,14,,,,,,548,False,6.46875,7.775055679287306,9.899581589958158
6727,1992,122,6,301,6387,7,21,12,\N,\N,\N,\N,,Electrical,technical,dry,14,,,,,,433,False,14.65625,7.775055679287306,9.899581589958158
6728,1992,123,27,301,6380,8,14,41,\N,\N,\N,\N,,Throttle,technical,dry,14,,,,,,457,False,14.125,7.775055679287306,9.899581589958158
6729,1992,125,37,301,6385,24,19,17,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,300,False,17.34375,7.775055679287306,9.899581589958158
6730,1992,127,17,301,6378,26,12,46,\N,\N,\N,\N,,Transmission,technical,dry,14,,,,,,372,False,18.96875,7.775055679287306,9.899581589958158
6731,1992,128,36,301,6392,25,26,0,\N,\N,\N,\N,,Clutch,technical,dry,14,,,,,,305,False,21.807692307692307,7.775055679287306,9.899581589958158
6732,1992,129,25,301,6383,18,17,26,\N,\N,\N,\N,,Engine,technical,dry,14,,,,,,356,False,15.71875,7.775055679287306,9.899581589958158
6733,1992,131,17,301,6394,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,14,,,,,,403,False,18.96875,7.775055679287306,9.899581589958158
6734,1992,30,22,302,6401,5,7,69,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,27,,,,,,315,False,8.0,8.30517711171662,9.899581589958158
6735,1992,55,6,302,6419,10,25,12,\N,\N,\N,\N,,Spun off,collision,dry,27,,,,,,362,False,14.65625,8.30517711171662,9.899581589958158
6736,1992,57,32,302,6399,7,5,70,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,27,,,,,,305,False,15.0,8.30517711171662,9.899581589958158
6737,1992,65,32,302,6420,9,26,2,\N,\N,\N,\N,,Accident,collision,dry,27,,,,,,356,False,15.0,8.30517711171662,9.899581589958158
6738,1992,77,1,302,6396,4,2,71,+37.533,5724192,\N,\N,,Finished,finished,dry,27,,,,,,447,False,10.40625,8.30517711171662,9.899581589958158
6739,1992,79,33,302,6412,25,18,46,\N,\N,\N,\N,,Spun off,collision,dry,27,,,,,,289,False,17.875,8.30517711171662,9.899581589958158
6740,1992,81,18,302,6408,18,14,68,\N,\N,\N,\N,,+3 Laps,manylaps,dry,27,,,,,,321,False,17.5625,8.30517711171662,9.899581589958158
6741,1992,84,22,302,6398,6,4,70,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,27,,,,,,436,False,8.0,8.30517711171662,9.899581589958158
6742,1992,88,29,302,6404,17,10,68,\N,\N,\N,\N,,+3 Laps,manylaps,dry,27,,,,,,386,False,12.6875,8.30517711171662,9.899581589958158
6743,1992,91,37,302,6410,22,16,48,\N,\N,\N,\N,,Gearbox,technical,dry,27,,,,,,319,False,17.34375,8.30517711171662,9.899581589958158
6744,1992,92,33,302,6417,13,23,25,\N,\N,\N,\N,,Engine,technical,dry,27,,,,,,356,False,17.875,8.30517711171662,9.899581589958158
6745,1992,94,35,302,6414,21,20,43,\N,\N,\N,\N,,Puncture,random,dry,27,,,,,,449,False,13.4375,8.30517711171662,9.899581589958158
6746,1992,95,3,302,6395,1,1,71,1:34:46.659,5686659,\N,\N,,Finished,finished,dry,27,,,,,,507,False,6.46875,8.30517711171662,9.899581589958158
6747,1992,100,27,302,6411,14,17,47,\N,\N,\N,\N,,Engine,technical,dry,27,,,,,,305,False,14.125,8.30517711171662,9.899581589958158
6748,1992,102,1,302,6397,3,3,70,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,27,,,,,,436,False,10.40625,8.30517711171662,9.899581589958158
6749,1992,104,18,302,6406,26,12,68,\N,\N,\N,\N,,+3 Laps,manylaps,dry,27,,,,,,289,False,17.5625,8.30517711171662,9.899581589958158
6750,1992,105,29,302,6400,8,6,70,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,27,,,,,,486,False,12.6875,8.30517711171662,9.899581589958158
6751,1992,109,35,302,6409,19,15,51,\N,\N,\N,\N,,Physical,physical,dry,27,,,,,,368,False,13.4375,8.30517711171662,9.899581589958158
6752,1992,110,25,302,6403,12,9,69,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,27,,,,,,510,False,15.71875,8.30517711171662,9.899581589958158
6753,1992,119,3,302,6413,2,19,43,\N,\N,\N,\N,,Collision,collision,dry,27,,,,,,548,False,6.46875,8.30517711171662,9.899581589958158
6754,1992,122,6,302,6415,16,21,34,\N,\N,\N,\N,,Engine,technical,dry,27,,,,,,433,False,14.65625,8.30517711171662,9.899581589958158
6755,1992,123,27,302,6402,11,8,69,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,27,,,,,,457,False,14.125,8.30517711171662,9.899581589958158
6756,1992,125,37,302,6405,23,11,68,\N,\N,\N,\N,,+3 Laps,manylaps,dry,27,,,,,,300,False,17.34375,8.30517711171662,9.899581589958158
6757,1992,127,17,302,6418,20,24,19,\N,\N,\N,\N,,Electrical,technical,dry,27,,,,,,372,False,18.96875,8.30517711171662,9.899581589958158
6758,1992,129,25,302,6416,15,22,27,\N,\N,\N,\N,,Gearbox,technical,dry,27,,,,,,356,False,15.71875,8.30517711171662,9.899581589958158
6759,1992,131,17,302,6407,24,13,68,\N,\N,\N,\N,,+3 Laps,manylaps,dry,27,,,,,,403,False,18.96875,8.30517711171662,9.899581589958158
6760,1992,30,22,303,6443,5,23,13,\N,\N,\N,\N,,Gearbox,technical,dry,22,,,,,,315,False,8.0,6.041278295605859,9.899581589958158
6761,1992,55,6,303,6425,15,5,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,362,False,14.65625,6.041278295605859,9.899581589958158
6762,1992,57,32,303,6437,7,17,44,\N,\N,\N,\N,,Engine,technical,dry,22,,,,,,305,False,15.0,6.041278295605859,9.899581589958158
6763,1992,65,32,303,6442,6,22,15,\N,\N,\N,\N,,Gearbox,technical,dry,22,,,,,,356,False,15.0,6.041278295605859,9.899581589958158
6764,1992,77,1,303,6422,4,2,53,+13.729,5603262,\N,\N,,Finished,finished,dry,22,,,,,,447,False,10.40625,6.041278295605859,9.899581589958158
6765,1992,78,6,303,6432,11,12,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,398,False,14.65625,6.041278295605859,9.899581589958158
6766,1992,79,33,303,6431,20,11,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,289,False,17.875,6.041278295605859,9.899581589958158
6767,1992,81,18,303,6434,14,14,51,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,22,,,,,,321,False,17.5625,6.041278295605859,9.899581589958158
6768,1992,84,22,303,6423,13,3,53,+1:15.503,5665036,\N,\N,,Finished,finished,dry,22,,,,,,436,False,8.0,6.041278295605859,9.899581589958158
6769,1992,88,29,303,6428,16,8,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,386,False,12.6875,6.041278295605859,9.899581589958158
6770,1992,92,33,303,6438,18,18,39,\N,\N,\N,\N,,Collision,collision,dry,22,,,,,,356,False,17.875,6.041278295605859,9.899581589958158
6771,1992,94,35,303,6430,19,10,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,449,False,13.4375,6.041278295605859,9.899581589958158
6772,1992,95,3,303,6436,1,16,44,\N,\N,\N,\N,,Engine,technical,dry,22,,,,,,507,False,6.46875,6.041278295605859,9.899581589958158
6773,1992,100,27,303,6439,8,19,36,\N,\N,\N,\N,,Engine,technical,dry,22,,,,,,305,False,14.125,6.041278295605859,9.899581589958158
6774,1992,102,1,303,6446,3,26,2,\N,\N,\N,\N,,Engine,technical,dry,22,,,,,,436,False,10.40625,6.041278295605859,9.899581589958158
6775,1992,104,18,303,6426,12,6,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,289,False,17.5625,6.041278295605859,9.899581589958158
6776,1992,105,29,303,6435,24,15,51,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,22,,,,,,486,False,12.6875,6.041278295605859,9.899581589958158
6777,1992,109,35,303,6429,22,9,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,368,False,13.4375,6.041278295605859,9.899581589958158
6778,1992,110,25,303,6424,9,4,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,510,False,15.71875,6.041278295605859,9.899581589958158
6779,1992,119,3,303,6421,2,1,53,1:33:09.533,5589533,\N,\N,,Finished,finished,dry,22,,,,,,548,False,6.46875,6.041278295605859,9.899581589958158
6780,1992,123,27,303,6445,10,25,3,\N,\N,\N,\N,,Gearbox,technical,dry,22,,,,,,457,False,14.125,6.041278295605859,9.899581589958158
6781,1992,125,37,303,6433,26,13,51,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,22,,,,,,300,False,17.34375,6.041278295605859,9.899581589958158
6782,1992,127,17,303,6441,25,21,22,\N,\N,\N,\N,,Spun off,collision,dry,22,,,,,,372,False,18.96875,6.041278295605859,9.899581589958158
6783,1992,129,25,303,6444,21,24,6,\N,\N,\N,\N,,Spun off,collision,dry,22,,,,,,356,False,15.71875,6.041278295605859,9.899581589958158
6784,1992,131,17,303,6427,17,7,52,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,22,,,,,,403,False,18.96875,6.041278295605859,9.899581589958158
6785,1992,136,37,303,6440,23,20,27,\N,\N,\N,\N,,Clutch,technical,dry,22,,,,,,512,False,17.34375,6.041278295605859,9.899581589958158
6786,1992,30,22,304,6448,5,2,81,+0.741,6415527,\N,\N,,Finished,finished,dry,29,,,,,,315,False,8.0,9.051282051282051,9.899581589958158
6787,1992,55,6,304,6450,6,4,80,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,29,,,,,,362,False,14.65625,9.051282051282051,9.899581589958158
6788,1992,57,32,304,6453,10,7,80,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,29,,,,,,305,False,15.0,9.051282051282051,9.899581589958158
6789,1992,65,32,304,6459,12,13,77,\N,\N,\N,\N,,+4 Laps,manylaps,dry,29,,,,,,356,False,15.0,9.051282051282051,9.899581589958158
6790,1992,77,1,304,6447,4,1,81,1:46:54.786,6414786,\N,\N,,Finished,finished,dry,29,,,,,,447,False,10.40625,9.051282051282051,9.899581589958158
6791,1992,78,6,304,6457,19,11,79,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,29,,,,,,398,False,14.65625,9.051282051282051,9.899581589958158
6792,1992,79,33,304,6464,26,18,35,\N,\N,\N,\N,,Differential,technical,dry,29,,,,,,289,False,17.875,9.051282051282051,9.899581589958158
6793,1992,81,18,304,6456,16,10,79,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,29,,,,,,321,False,17.5625,9.051282051282051,9.899581589958158
6794,1992,84,22,304,6449,8,3,81,+54.156,6468942,\N,\N,,Finished,finished,dry,29,,,,,,436,False,8.0,9.051282051282051,9.899581589958158
6795,1992,88,29,304,6454,18,8,79,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,29,,,,,,386,False,12.6875,9.051282051282051,9.899581589958158
6796,1992,92,33,304,6462,21,16,51,\N,\N,\N,\N,,Fuel system,technical,dry,29,,,,,,356,False,17.875,9.051282051282051,9.899581589958158
6797,1992,94,35,304,6471,14,25,0,\N,\N,\N,\N,,Accident,collision,dry,29,,,,,,449,False,13.4375,9.051282051282051,9.899581589958158
6798,1992,95,3,304,6466,1,20,18,\N,\N,\N,\N,,Collision,collision,dry,29,,,,,,507,False,6.46875,9.051282051282051,9.899581589958158
6799,1992,100,27,304,6469,9,23,4,\N,\N,\N,\N,,Engine,technical,dry,29,,,,,,305,False,14.125,9.051282051282051,9.899581589958158
6800,1992,102,1,304,6467,2,21,18,\N,\N,\N,\N,,Collision,collision,dry,29,,,,,,436,False,10.40625,9.051282051282051,9.899581589958158
6801,1992,104,18,304,6455,17,9,79,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,29,,,,,,289,False,17.5625,9.051282051282051,9.899581589958158
6802,1992,105,29,304,6470,11,24,0,\N,\N,\N,\N,,Engine,technical,dry,29,,,,,,486,False,12.6875,9.051282051282051,9.899581589958158
6803,1992,109,35,304,6460,24,14,70,\N,\N,\N,\N,,Gearbox,technical,dry,29,,,,,,368,False,13.4375,9.051282051282051,9.899581589958158
6804,1992,110,25,304,6465,7,19,29,\N,\N,\N,\N,,Engine,technical,dry,29,,,,,,510,False,15.71875,9.051282051282051,9.899581589958158
6805,1992,119,3,304,6463,3,17,50,\N,\N,\N,\N,,Engine,technical,dry,29,,,,,,548,False,6.46875,9.051282051282051,9.899581589958158
6806,1992,123,27,304,6451,22,5,80,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,29,,,,,,457,False,14.125,9.051282051282051,9.899581589958158
6807,1992,125,37,304,6461,23,15,55,\N,\N,\N,\N,,Gearbox,technical,dry,29,,,,,,300,False,17.34375,9.051282051282051,9.899581589958158
6808,1992,127,17,304,6468,20,22,7,\N,\N,\N,\N,,Spun off,collision,dry,29,,,,,,372,False,18.96875,9.051282051282051,9.899581589958158
6809,1992,129,25,304,6472,13,26,0,\N,\N,\N,\N,,Accident,collision,dry,29,,,,,,356,False,15.71875,9.051282051282051,9.899581589958158
6810,1992,131,17,304,6452,15,6,80,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,29,,,,,,403,False,18.96875,9.051282051282051,9.899581589958158
6811,1992,136,37,304,6458,25,12,78,\N,\N,\N,\N,,+3 Laps,manylaps,dry,29,,,,,,512,False,17.34375,9.051282051282051,9.899581589958158
6812,1991,55,6,305,6484,6,12,72,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,362,False,11.78125,14.61111111111111,11.98330241187384
6813,1991,57,32,305,6485,13,13,59,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,305,True,18.21875,14.61111111111111,11.98330241187384
6814,1991,77,1,305,6491,7,19,36,\N,\N,\N,\N,,Fuel pump,technical,dry,33,,,,,,447,False,7.46875,14.61111111111111,11.98330241187384
6815,1991,78,40,305,6479,17,7,78,\N,\N,\N,\N,,+3 Laps,manylaps,dry,33,,,,,,398,False,28.125,14.61111111111111,11.98330241187384
6816,1991,81,18,305,6496,26,24,15,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,321,False,14.6875,14.61111111111111,11.98330241187384
6817,1991,84,34,305,6483,12,11,73,\N,\N,\N,\N,,+8 Laps,manylaps,dry,33,,,,,,436,False,16.6875,14.61111111111111,11.98330241187384
6818,1991,87,34,305,6494,24,22,32,\N,\N,\N,\N,,Spun off,collision,dry,33,,,,,,305,True,16.6875,14.61111111111111,11.98330241187384
6819,1991,88,33,305,6478,21,6,79,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,33,,,,,,386,False,22.166666666666668,14.61111111111111,11.98330241187384
6820,1991,90,22,305,6487,8,15,49,\N,\N,\N,\N,,Collision,collision,dry,33,,,,,,475,False,10.59375,14.61111111111111,11.98330241187384
6821,1991,92,17,305,6482,14,10,75,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,356,False,13.1875,14.61111111111111,11.98330241187384
6822,1991,94,18,305,6481,15,9,75,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,449,False,14.6875,14.61111111111111,11.98330241187384
6823,1991,95,3,305,6492,4,20,35,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,507,False,8.3125,14.61111111111111,11.98330241187384
6824,1991,99,39,305,6480,22,8,77,\N,\N,\N,\N,,+4 Laps,manylaps,dry,33,,,,,,389,False,28.714285714285715,14.61111111111111,11.98330241187384
6825,1991,100,27,305,6501,0,29,0,\N,\N,\N,\N,,Did not qualify,out,dry,33,,,,,,305,True,15.4375,14.61111111111111,11.98330241187384
6826,1991,102,1,305,6473,1,1,81,2:00:47.828,7247828,\N,\N,,Finished,finished,dry,33,,,,,,436,False,7.46875,14.61111111111111,11.98330241187384
6827,1991,103,33,305,6498,19,26,4,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,362,False,22.166666666666668,14.61111111111111,11.98330241187384
6828,1991,105,29,305,6488,25,16,41,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,486,False,24.875,14.61111111111111,11.98330241187384
6829,1991,109,35,305,6497,10,25,12,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,368,False,16.625,14.61111111111111,11.98330241187384
6830,1991,110,17,305,6503,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,dry,33,,,,,,510,False,13.1875,14.61111111111111,11.98330241187384
6831,1991,117,6,305,6474,2,2,81,+16.322,7264150,\N,\N,,Finished,finished,dry,33,,,,,,498,False,11.78125,14.61111111111111,11.98330241187384
6832,1991,119,3,305,6486,3,14,49,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,548,False,8.3125,14.61111111111111,11.98330241187384
6833,1991,122,41,305,6489,18,17,40,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,433,False,16.9375,14.61111111111111,11.98330241187384
